#species: Scientific name.
#average_mira: Average abundance relative to the major isoform by 5% bins.
#framepreserving_proportion: Proportion of frame-preserving spliced variants.
#XerrorBar: Standard deviation on x axis.
#intervalle: Intervalle of the abundance relative to the major isoform.
#Freq: Number of spliced variants by bins.
species	average_mira	framepreserving_proportion	XerrorBar	intervalle	Freq
Heterocephalus_glaber	0.0255554696247647	0.390431187241583	0.000124711686741371	(0.0182,0.0362]	1693
Heterocephalus_glaber	0.0585988866967139	0.494110718492344	0.00039084885597226	(0.0362,0.093]	1698
Heterocephalus_glaber	0.23331408537117	0.742621015348288	0.00278408822815222	(0.093,0.5]	1694
Rattus_norvegicus	0.0000131365359311658	0.378384912959381	0.000000101805397031063	[1.14e-07,2.35e-05]	4136
Rattus_norvegicus	0.0000323482960720556	0.383313180169287	0.0000000782146619562504	(2.35e-05,4.13e-05]	4135
Rattus_norvegicus	0.0000501755544993785	0.390957446808511	0.0000000804530835979863	(4.13e-05,5.92e-05]	4136
Rattus_norvegicus	0.0000685936126477196	0.368802902055623	0.0000000856691744265601	(5.92e-05,7.82e-05]	4135
Rattus_norvegicus	0.000088728134311198	0.37509068923821	0.0000000963358728157139	(7.82e-05,9.96e-05]	4135
Rattus_norvegicus	0.000112857356572478	0.375	0.000000122093948093733	(9.96e-05,0.000127]	4136
Rattus_norvegicus	0.000142728401460572	0.379260333575054	0.000000146270050057375	(0.000127,0.000159]	4137
Rattus_norvegicus	0.00017901508578221	0.364779874213836	0.000000184372266882931	(0.000159,0.000201]	4134
Rattus_norvegicus	0.000225227982653666	0.35453446191052	0.000000233984846027734	(0.000201,0.000253]	4135
Rattus_norvegicus	0.000284683734276788	0.347678916827853	0.000000304244083411102	(0.000253,0.00032]	4136
Rattus_norvegicus	0.000365300161691713	0.374032882011605	0.000000427390306116113	(0.00032,0.000416]	4136
Rattus_norvegicus	0.000477991448543245	0.341799709724238	0.000000600600065731005	(0.000416,0.00055]	4134
Rattus_norvegicus	0.000639812863644029	0.355501813784764	0.000000859899502254077	(0.00055,0.000743]	4135
Rattus_norvegicus	0.000878045230425177	0.350906892382104	0.00000128753337016991	(0.000743,0.00103]	4135
Rattus_norvegicus	0.00124430276815918	0.345419386028523	0.00000207792846728893	(0.00103,0.00149]	4137
Rattus_norvegicus	0.00187413262520761	0.339138848572811	0.00000380319826946396	(0.00149,0.00234]	4134
Rattus_norvegicus	0.00305364158199187	0.325997581620314	0.00000751228273179807	(0.00234,0.004]	4135
Rattus_norvegicus	0.0056571567374254	0.335348162475822	0.0000177457365377318	(0.004,0.00805]	4136
Rattus_norvegicus	0.0144988349268566	0.334945586457074	0.0000780804568447939	(0.00805,0.0262]	4135
Rattus_norvegicus	0.13266579077786	0.570116054158607	0.0018830506794302	(0.0262,0.498]	4136
Mus_musculus	0.0000149997684249518	0.374869927159209	0.000000116252189200021	[2.2e-07,2.65e-05]	3844
Mus_musculus	0.0000369704812089432	0.378350247202706	0.0000000944622975266717	(2.65e-05,4.7e-05]	3843
Mus_musculus	0.0000574017509621342	0.385955786736021	0.000000097543999998785	(4.7e-05,6.8e-05]	3845
Mus_musculus	0.000079372467949105	0.376204113512106	0.000000106408711955092	(6.8e-05,9.1e-05]	3841
Mus_musculus	0.000103451502474266	0.375390218522373	0.000000118521509074253	(9.1e-05,0.000117]	3844
Mus_musculus	0.000131723289168135	0.37402394586153	0.000000146834564298409	(0.000117,0.000148]	3842
Mus_musculus	0.000166432550854494	0.352405721716515	0.000000177671346245137	(0.000148,0.000186]	3845
Mus_musculus	0.000208874458500527	0.357626236335242	0.000000223681575509685	(0.000186,0.000234]	3842
Mus_musculus	0.000263085608914702	0.358834244080146	0.000000279215156416326	(0.000234,0.000295]	3843
Mus_musculus	0.000334036393132363	0.359094457455113	0.000000388930575177448	(0.000295,0.000377]	3843
Mus_musculus	0.000428725563345593	0.363825363825364	0.00000050528523498249	(0.000377,0.000486]	3848
Mus_musculus	0.000558720780985346	0.34609375	0.000000707404114305529	(0.000486,0.000638]	3840
Mus_musculus	0.000738769782024823	0.364748763342879	0.00000101378426767389	(0.000638,0.000854]	3841
Mus_musculus	0.00100446979790858	0.339401820546164	0.00000151794406470058	(0.000854,0.00118]	3845
Mus_musculus	0.00142470402378352	0.334461218115565	0.00000245349857884933	(0.00118,0.00171]	3842
Mus_musculus	0.00212308599242892	0.330470986208691	0.00000423372551539183	(0.00171,0.00263]	3843
Mus_musculus	0.00345052298947324	0.319021597710122	0.00000860161849431924	(0.00263,0.00448]	3843
Mus_musculus	0.00650243723104334	0.328129065833984	0.0000228946039005715	(0.00448,0.00951]	3843
Mus_musculus	0.0177521658921432	0.336195680457976	0.000106574366267972	(0.00951,0.034]	3843
Mus_musculus	0.146885900212917	0.570759625390219	0.00192754091486666	(0.034,0.499]	3844
Acyrthosiphon_pisum	0.0000555289980724164	0.322181818181818	0.00000080226414213306	[1.99e-06,0.000104]	1375
Acyrthosiphon_pisum	0.000147167724544503	0.313953488372093	0.000000645168795067037	(0.000104,0.000188]	1376
Acyrthosiphon_pisum	0.000227237545765444	0.320960698689956	0.000000623647332371125	(0.000188,0.000269]	1374
Acyrthosiphon_pisum	0.000312177858889627	0.333090909090909	0.000000691885138680654	(0.000269,0.000357]	1375
Acyrthosiphon_pisum	0.000402408387210865	0.296727272727273	0.00000069721809171345	(0.000357,0.000448]	1375
Acyrthosiphon_pisum	0.000499203289049033	0.323636363636364	0.000000796802992631473	(0.000448,0.000551]	1375
Acyrthosiphon_pisum	0.00060933047560814	0.302106027596224	0.000000954827368266227	(0.000551,0.000672]	1377
Acyrthosiphon_pisum	0.000744703161520564	0.301598837209302	0.00000116640050228132	(0.000672,0.000825]	1376
Acyrthosiphon_pisum	0.000913184623109184	0.295702840495266	0.00000142940398779151	(0.000825,0.00101]	1373
Acyrthosiphon_pisum	0.00112155350051138	0.319595083152567	0.00000185717848183023	(0.00101,0.00125]	1383
Acyrthosiphon_pisum	0.00139212473449086	0.303296703296703	0.00000231567201816553	(0.00125,0.00154]	1365
Acyrthosiphon_pisum	0.00173227474586871	0.326545454545455	0.00000312191311857113	(0.00154,0.00194]	1375
Acyrthosiphon_pisum	0.00220367685398278	0.327523602033406	0.00000441440902754287	(0.00194,0.00251]	1377
Acyrthosiphon_pisum	0.00290824168151326	0.334304442825929	0.0000064482105654294	(0.00251,0.00334]	1373
Acyrthosiphon_pisum	0.00390403959355797	0.336	0.0000094872336786645	(0.00334,0.00456]	1375
Acyrthosiphon_pisum	0.00545271657470885	0.319272727272727	0.0000146375036656381	(0.00456,0.00649]	1375
Acyrthosiphon_pisum	0.00830816772469969	0.335740072202166	0.0000313183038851675	(0.00649,0.0105]	1385
Acyrthosiphon_pisum	0.0143287326402933	0.353846153846154	0.0000675878241506248	(0.0105,0.0194]	1365
Acyrthosiphon_pisum	0.032386970317985	0.350545454545455	0.000272244383688611	(0.0194,0.0546]	1375
Acyrthosiphon_pisum	0.176610366327177	0.573818181818182	0.00321431984062539	(0.0546,0.497]	1375
Cimex_lectularius	0.000209765458039477	0.315789473684211	0.00000323743244884659	[6.36e-06,0.000369]	798
Cimex_lectularius	0.000510126043783598	0.282308657465496	0.00000314666930074105	(0.000369,0.000672]	797
Cimex_lectularius	0.000840249555134001	0.28732747804266	0.00000342067053845471	(0.000672,0.00101]	797
Cimex_lectularius	0.0011930920868003	0.30952380952381	0.00000369384560864181	(0.00101,0.00138]	798
Cimex_lectularius	0.00156977528988197	0.329145728643216	0.00000402576457539382	(0.00138,0.00177]	796
Cimex_lectularius	0.00198929243206598	0.297128589263421	0.00000452445438852087	(0.00177,0.0022]	801
Cimex_lectularius	0.00244212831487447	0.299748110831234	0.00000495186183596442	(0.0022,0.0027]	794
Cimex_lectularius	0.00300179641564705	0.329145728643216	0.00000639173554819553	(0.0027,0.00331]	796
Cimex_lectularius	0.00367248686608287	0.314142678347935	0.00000764247169852866	(0.00331,0.00406]	799
Cimex_lectularius	0.00450624424628103	0.330049261083744	0.0000092465354447314	(0.00406,0.00495]	812
Cimex_lectularius	0.00547303193223675	0.311139564660691	0.0000107793873659481	(0.00495,0.00599]	781
Cimex_lectularius	0.0067296192868222	0.317617866004963	0.0000158402796539432	(0.00599,0.00752]	806
Cimex_lectularius	0.00850108088682081	0.28641975308642	0.000020199915710684	(0.00752,0.00952]	810
Cimex_lectularius	0.0108921814993503	0.318709677419355	0.0000308358425711397	(0.00952,0.0125]	775
Cimex_lectularius	0.0146987407311714	0.350062735257215	0.0000474397969571884	(0.0125,0.0172]	797
Cimex_lectularius	0.0208672098550993	0.308657465495609	0.0000828187165975413	(0.0172,0.0254]	797
Cimex_lectularius	0.032939042625808	0.348808030112923	0.000179220780144481	(0.0254,0.0428]	797
Cimex_lectularius	0.0589681346513533	0.404015056461731	0.000382895708584925	(0.0428,0.0801]	797
Cimex_lectularius	0.118721243066393	0.526976160602258	0.000964229960596638	(0.0801,0.178]	797
Cimex_lectularius	0.304268678118616	0.659147869674185	0.00324915107935425	(0.178,0.497]	798
Halyomorpha_halys	0.0000590542305448929	0.383297644539615	0.00000107772916098682	[1.75e-06,0.000118]	934
Halyomorpha_halys	0.000179011358123055	0.38865096359743	0.00000119123340558882	(0.000118,0.000242]	934
Halyomorpha_halys	0.000306242155995437	0.35048231511254	0.00000125410658375196	(0.000242,0.000373]	933
Halyomorpha_halys	0.000449820717834285	0.328693790149893	0.00000148711145493481	(0.000373,0.000531]	934
Halyomorpha_halys	0.000617839469973644	0.364415862808146	0.00000171129415054873	(0.000531,0.000711]	933
Halyomorpha_halys	0.000814065165850637	0.331905781584582	0.00000206190481141604	(0.000711,0.000926]	934
Halyomorpha_halys	0.00105072431338177	0.317256162915327	0.00000236418729702359	(0.000926,0.00118]	933
Halyomorpha_halys	0.00132782201345167	0.303418803418803	0.00000292532698419489	(0.00118,0.00149]	936
Halyomorpha_halys	0.00167767419271786	0.322615219721329	0.00000387287661073339	(0.00149,0.00189]	933
Halyomorpha_halys	0.0021183573743166	0.329399141630901	0.00000473978546526601	(0.00189,0.00238]	932
Halyomorpha_halys	0.00270841715750727	0.323340471092077	0.00000630353790943192	(0.00238,0.00305]	934
Halyomorpha_halys	0.00348692203369978	0.315901814300961	0.00000886313397061037	(0.00305,0.00398]	937
Halyomorpha_halys	0.00458626793675132	0.313304721030043	0.0000119692221935783	(0.00398,0.00524]	932
Halyomorpha_halys	0.00619304165552276	0.278195488721804	0.0000197137693926092	(0.00524,0.00731]	931
Halyomorpha_halys	0.00879058214309235	0.305139186295503	0.0000311004343306551	(0.00731,0.0106]	934
Halyomorpha_halys	0.0132315456083658	0.317697228144989	0.0000544800231126539	(0.0106,0.0164]	938
Halyomorpha_halys	0.0212146454259638	0.315392895586652	0.000106160449845011	(0.0164,0.0274]	929
Halyomorpha_halys	0.0405301917561608	0.319399785637728	0.000277053190707041	(0.0274,0.0569]	933
Halyomorpha_halys	0.0925310846844744	0.43254817987152	0.000838466799525044	(0.0569,0.149]	934
Halyomorpha_halys	0.285086869761742	0.577087794432548	0.00323142775607939	(0.149,0.499]	934
Blattella_germanica	0.000111330076965624	0.37546468401487	0.00000447995319446261	[5.48e-06,0.000252]	269
Blattella_germanica	0.000417586402246946	0.360594795539033	0.00000633071331355256	(0.000252,0.000606]	269
Blattella_germanica	0.000790039256279815	0.340823970037453	0.0000065574744735026	(0.000606,0.000983]	267
Blattella_germanica	0.00119655327178107	0.368029739776952	0.00000750836677622005	(0.000983,0.0014]	269
Blattella_germanica	0.00162267762502633	0.430711610486891	0.00000797720737947299	(0.0014,0.00185]	267
Blattella_germanica	0.00206391840764955	0.388059701492537	0.00000832752788299344	(0.00185,0.00232]	268
Blattella_germanica	0.00262791862085289	0.356877323420074	0.0000112706398106073	(0.00232,0.00296]	269
Blattella_germanica	0.00328067488569624	0.380597014925373	0.0000114128095771478	(0.00296,0.0036]	268
Blattella_germanica	0.00408028586548528	0.344569288389513	0.0000181597767679635	(0.0036,0.00463]	267
Blattella_germanica	0.00509129559278093	0.396296296296296	0.0000170125736295799	(0.00463,0.00559]	270
Blattella_germanica	0.006308086733562	0.379182156133829	0.0000240178179756594	(0.00559,0.00704]	269
Blattella_germanica	0.0080457042814309	0.368421052631579	0.0000366284316539667	(0.00704,0.00916]	266
Blattella_germanica	0.0105220444800164	0.350746268656716	0.0000561435180886253	(0.00916,0.0125]	268
Blattella_germanica	0.0144641328908433	0.399253731343284	0.0000750183534093746	(0.0125,0.0168]	268
Blattella_germanica	0.0203409948222545	0.451492537313433	0.000140792966298021	(0.0168,0.0246]	268
Blattella_germanica	0.031073354338411	0.490706319702602	0.000249110961132322	(0.0246,0.0385]	269
Blattella_germanica	0.0516558602005286	0.563432835820896	0.000518449417048785	(0.0385,0.069]	268
Blattella_germanica	0.0917974985961599	0.584269662921348	0.000883498366417789	(0.069,0.121]	267
Blattella_germanica	0.173642719092307	0.717472118959108	0.00212540764417747	(0.121,0.241]	269
Blattella_germanica	0.363038532694327	0.813432835820896	0.00466493475963553	(0.241,0.497]	268
Zootermopsis_nevadensis	0.00003699309375895	0.384068278805121	0.000000592002272394366	[6.14e-07,7.63e-05]	1406
Zootermopsis_nevadensis	0.000115327339708218	0.350390902629709	0.000000591987888755308	(7.63e-05,0.000153]	1407
Zootermopsis_nevadensis	0.000192171485804187	0.326690391459075	0.000000602217368033544	(0.000153,0.000232]	1405
Zootermopsis_nevadensis	0.000271785869633758	0.361051883439943	0.000000638403441329867	(0.000232,0.000315]	1407
Zootermopsis_nevadensis	0.000363324736330012	0.375266524520256	0.000000735680058472556	(0.000315,0.000412]	1407
Zootermopsis_nevadensis	0.000464510403112767	0.367521367521368	0.000000823222476631108	(0.000412,0.000518]	1404
Zootermopsis_nevadensis	0.000580335360216731	0.362989323843416	0.00000100944225749305	(0.000518,0.000648]	1405
Zootermopsis_nevadensis	0.000722255674612933	0.360085227272727	0.00000120247225160978	(0.000648,0.000804]	1408
Zootermopsis_nevadensis	0.00090126851689374	0.366096866096866	0.00000152806017888602	(0.000804,0.001]	1404
Zootermopsis_nevadensis	0.00112445269716887	0.356484762579731	0.00000187123892751403	(0.001,0.00124]	1411
Zootermopsis_nevadensis	0.00139715875058592	0.354196301564723	0.00000242435231317614	(0.00124,0.00156]	1406
Zootermopsis_nevadensis	0.00176427804362365	0.372325249643367	0.00000334904217841282	(0.00156,0.00199]	1402
Zootermopsis_nevadensis	0.00226404934353585	0.350390902629709	0.00000450415871155695	(0.00199,0.00257]	1407
Zootermopsis_nevadensis	0.00296551990366768	0.347113328581611	0.00000667283945982512	(0.00257,0.00344]	1403
Zootermopsis_nevadensis	0.00405725949671431	0.354609929078014	0.0000106742038020101	(0.00344,0.00481]	1410
Zootermopsis_nevadensis	0.00581829805600343	0.340228245363766	0.0000172303955908018	(0.00481,0.00706]	1402
Zootermopsis_nevadensis	0.00908045380173947	0.359174964438122	0.0000353556156010633	(0.00706,0.0117]	1406
Zootermopsis_nevadensis	0.0163721301894507	0.36628733997155	0.0000882342845444613	(0.0117,0.0235]	1406
Zootermopsis_nevadensis	0.0429919307874474	0.448079658605974	0.000398696365523296	(0.0235,0.0765]	1406
Zootermopsis_nevadensis	0.214564287534779	0.666429587482219	0.00312012012606708	(0.0765,0.498]	1406
Cryptotermes_secundus	0.000152897410365048	0.410526315789474	0.00000445281778637503	[5.25e-06,0.000348]	475
Cryptotermes_secundus	0.000564285644931505	0.402105263157895	0.00000610576855194255	(0.000348,0.000794]	475
Cryptotermes_secundus	0.00103552678368119	0.391578947368421	0.00000634629396796535	(0.000794,0.00127]	475
Cryptotermes_secundus	0.0015065624164327	0.392857142857143	0.00000623328996369814	(0.00127,0.00175]	476
Cryptotermes_secundus	0.00200746419362186	0.39622641509434	0.00000674684103079698	(0.00175,0.00227]	477
Cryptotermes_secundus	0.00256931600946824	0.388185654008439	0.00000796407055716994	(0.00227,0.00287]	474
Cryptotermes_secundus	0.00322581270070994	0.355042016806723	0.00000993307572846262	(0.00287,0.00362]	476
Cryptotermes_secundus	0.0040544050659617	0.355932203389831	0.0000116821756747329	(0.00362,0.00451]	472
Cryptotermes_secundus	0.00504317470319761	0.374736842105263	0.0000146461605657151	(0.00451,0.0056]	475
Cryptotermes_secundus	0.00623506377964015	0.343815513626834	0.0000172949426248241	(0.0056,0.00694]	477
Cryptotermes_secundus	0.00785380545391372	0.333333333333333	0.0000245340460357682	(0.00694,0.00877]	480
Cryptotermes_secundus	0.00991718864134484	0.358333333333333	0.0000309943162234048	(0.00877,0.0111]	480
Cryptotermes_secundus	0.0126710844657516	0.373949579831933	0.0000423496888958593	(0.0111,0.0143]	476
Cryptotermes_secundus	0.0165132006493851	0.384288747346072	0.0000615090345608339	(0.0143,0.0189]	471
Cryptotermes_secundus	0.0216772689944543	0.390557939914163	0.0000818909077076383	(0.0189,0.025]	466
Cryptotermes_secundus	0.0305608698790865	0.349372384937238	0.000170427556180636	(0.025,0.0377]	478
Cryptotermes_secundus	0.0473260161144086	0.418259023354565	0.000286202476387251	(0.0377,0.0589]	471
Cryptotermes_secundus	0.0782720328187221	0.517894736842105	0.000565658862132289	(0.0589,0.103]	475
Cryptotermes_secundus	0.148779616579245	0.680672268907563	0.00128641062372472	(0.103,0.206]	476
Cryptotermes_secundus	0.328898623422027	0.837552742616034	0.00371630396033529	(0.206,0.499]	474
Onthophagus_taurus	0.000159178533244343	0.305825242718447	0.00000434343316890396	[4.55e-06,0.000301]	412
Onthophagus_taurus	0.000447490952150327	0.325242718446602	0.00000403460865874012	(0.000301,0.000591]	412
Onthophagus_taurus	0.000745566308221233	0.305084745762712	0.00000425279644805853	(0.000591,0.000899]	413
Onthophagus_taurus	0.00105317942602935	0.31219512195122	0.00000404570634042444	(0.000899,0.00119]	410
Onthophagus_taurus	0.00137163878120705	0.32360097323601	0.00000512169388757821	(0.00119,0.00154]	411
Onthophagus_taurus	0.00172698293981372	0.296385542168675	0.00000523975539685346	(0.00154,0.00192]	415
Onthophagus_taurus	0.00215720116865189	0.345498783454988	0.00000690023203965185	(0.00192,0.00239]	411
Onthophagus_taurus	0.00268310067590681	0.33495145631068	0.00000822696160209656	(0.00239,0.00299]	412
Onthophagus_taurus	0.00332055702210942	0.300733496332518	0.0000102052117813677	(0.00299,0.00369]	409
Onthophagus_taurus	0.00414577177665188	0.333333333333333	0.0000128249482076501	(0.00369,0.00459]	414
Onthophagus_taurus	0.00510217471027707	0.313725490196078	0.0000158041781517132	(0.00459,0.00567]	408
Onthophagus_taurus	0.00647937814286436	0.319612590799031	0.0000245831771412608	(0.00567,0.00735]	413
Onthophagus_taurus	0.00846841927764522	0.348780487804878	0.0000309213313489575	(0.00735,0.00956]	410
Onthophagus_taurus	0.0110863941524408	0.300970873786408	0.0000448851283853944	(0.00956,0.0129]	412
Onthophagus_taurus	0.0153734032434168	0.349514563106796	0.0000783488269445083	(0.0129,0.0182]	412
Onthophagus_taurus	0.0225454830062473	0.356796116504854	0.000127366829723214	(0.0182,0.0275]	412
Onthophagus_taurus	0.036391786532088	0.351219512195122	0.000277808556207371	(0.0275,0.047]	410
Onthophagus_taurus	0.0660209719161229	0.398058252427184	0.000638222121593634	(0.047,0.092]	412
Onthophagus_taurus	0.137987066692173	0.579075425790754	0.00155496883333162	(0.092,0.2]	411
Onthophagus_taurus	0.327653089370418	0.742718446601942	0.00406724069371981	(0.2,0.495]	412
Tribolium_castaneum	0.000125841110274103	0.317391304347826	0.00000217147164227317	[4e-06,0.000214]	690
Tribolium_castaneum	0.000278572655510889	0.314037626628075	0.00000141381063209533	(0.000214,0.000342]	691
Tribolium_castaneum	0.000409994584067839	0.276410998552822	0.00000151182930399393	(0.000342,0.00048]	691
Tribolium_castaneum	0.000547343868448499	0.344476744186047	0.00000156009173576552	(0.00048,0.000621]	688
Tribolium_castaneum	0.000702477456059268	0.340579710144928	0.00000176054854989038	(0.000621,0.000786]	690
Tribolium_castaneum	0.000879033850515321	0.339130434782609	0.00000206036563587104	(0.000786,0.000979]	690
Tribolium_castaneum	0.00108877847549822	0.34876989869754	0.00000247155370679334	(0.000979,0.00121]	691
Tribolium_castaneum	0.00133593671644683	0.359420289855072	0.00000290690867211772	(0.00121,0.00148]	690
Tribolium_castaneum	0.00165559862839822	0.351744186046512	0.00000400831042287779	(0.00148,0.00185]	688
Tribolium_castaneum	0.00205009470118945	0.31304347826087	0.00000460959940106168	(0.00185,0.00229]	690
Tribolium_castaneum	0.00258178651248136	0.34393063583815	0.00000699608082901148	(0.00229,0.0029]	692
Tribolium_castaneum	0.00329220681724251	0.347383720930233	0.000008917777021122	(0.0029,0.00368]	688
Tribolium_castaneum	0.00418840270004361	0.316473988439306	0.0000119074293157445	(0.00368,0.00476]	692
Tribolium_castaneum	0.00556470091328512	0.369723435225619	0.0000188183409066005	(0.00476,0.00643]	687
Tribolium_castaneum	0.00766520738045548	0.373371924746744	0.0000298796110032667	(0.00643,0.00915]	691
Tribolium_castaneum	0.0113983572078887	0.360869565217391	0.0000529896434836861	(0.00915,0.014]	690
Tribolium_castaneum	0.0179537238894216	0.37192474674385	0.0000999619344040742	(0.014,0.0231]	691
Tribolium_castaneum	0.032964344654783	0.446220930232558	0.000256933278275503	(0.0231,0.0471]	688
Tribolium_castaneum	0.0753296420050074	0.494202898550725	0.000772965842778169	(0.0471,0.118]	690
Tribolium_castaneum	0.263991445032618	0.714492753623188	0.00410394024731633	(0.118,0.494]	690
Dendroctonus_ponderosae	0.0000792223953128949	0.351293103448276	0.00000155036784499778	[2.44e-06,0.000163]	928
Dendroctonus_ponderosae	0.000244798489923548	0.338362068965517	0.00000156669997143785	(0.000163,0.000328]	928
Dendroctonus_ponderosae	0.00041053289430875	0.361380798274002	0.00000168264810951661	(0.000328,0.0005]	927
Dendroctonus_ponderosae	0.00059307500546064	0.354525862068966	0.00000183186278202131	(0.0005,0.000693]	928
Dendroctonus_ponderosae	0.00080487227276117	0.362459546925566	0.00000212088188495066	(0.000693,0.000915]	927
Dendroctonus_ponderosae	0.00102688302294847	0.360515021459227	0.00000225525387784205	(0.000915,0.00115]	932
Dendroctonus_ponderosae	0.00129547035850508	0.346695557963164	0.00000284784757387484	(0.00115,0.00146]	923
Dendroctonus_ponderosae	0.00161986172310619	0.354144241119483	0.0000033653396434042	(0.00146,0.0018]	929
Dendroctonus_ponderosae	0.00200736335004239	0.329018338727077	0.00000393135385352854	(0.0018,0.00222]	927
Dendroctonus_ponderosae	0.0024720417825789	0.318669527896996	0.00000501470388869211	(0.00222,0.00274]	932
Dendroctonus_ponderosae	0.00306086348740117	0.345572354211663	0.00000664417364988711	(0.00274,0.00344]	926
Dendroctonus_ponderosae	0.00387832253782268	0.336580086580087	0.00000870891496809652	(0.00344,0.00434]	924
Dendroctonus_ponderosae	0.00492677039338338	0.362459546925566	0.0000118657156274247	(0.00434,0.00561]	927
Dendroctonus_ponderosae	0.00643059549430116	0.396145610278373	0.0000163362759068701	(0.00561,0.00735]	934
Dendroctonus_ponderosae	0.00857970371858494	0.367678958785249	0.0000251039099920953	(0.00735,0.01]	922
Dendroctonus_ponderosae	0.0120386304097347	0.356223175965665	0.000045536536707288	(0.01,0.0147]	932
Dendroctonus_ponderosae	0.0188794975159255	0.400216919739696	0.0000877956938558485	(0.0147,0.024]	922
Dendroctonus_ponderosae	0.0338086084311272	0.425213675213675	0.00021950672931024	(0.024,0.0476]	936
Dendroctonus_ponderosae	0.0796384381093244	0.523394994559304	0.000779116995777922	(0.0476,0.13]	919
Dendroctonus_ponderosae	0.27466805878772	0.788793103448276	0.00352376582917402	(0.13,0.499]	928
Leptinotarsa_decemlineata	0.0000620219809756491	0.34075723830735	0.00000178255880564238	[8.39e-07,0.00013]	449
Leptinotarsa_decemlineata	0.000199357402535418	0.378619153674833	0.0000018377067978539	(0.00013,0.000266]	449
Leptinotarsa_decemlineata	0.000336899467092924	0.393333333333333	0.00000199341212462832	(0.000266,0.000413]	450
Leptinotarsa_decemlineata	0.000490145342376796	0.348214285714286	0.00000212390038616659	(0.000413,0.000568]	448
Leptinotarsa_decemlineata	0.000658739466932573	0.359375	0.00000248904854410207	(0.000568,0.000749]	448
Leptinotarsa_decemlineata	0.000870732994054233	0.368303571428571	0.00000334378355798883	(0.000749,0.000997]	448
Leptinotarsa_decemlineata	0.00111736163367273	0.356347438752784	0.00000343894597550582	(0.000997,0.00125]	449
Leptinotarsa_decemlineata	0.00140486801016725	0.365256124721604	0.00000463135462960317	(0.00125,0.00157]	449
Leptinotarsa_decemlineata	0.00176302714639344	0.386666666666667	0.00000561377874580998	(0.00157,0.00197]	450
Leptinotarsa_decemlineata	0.00221230254845173	0.308724832214765	0.00000683988350968367	(0.00197,0.00248]	447
Leptinotarsa_decemlineata	0.00277620012769096	0.32967032967033	0.00000855993868765217	(0.00248,0.00311]	455
Leptinotarsa_decemlineata	0.00351616492805065	0.341628959276018	0.0000119704391791073	(0.00311,0.00398]	442
Leptinotarsa_decemlineata	0.00454573761157622	0.346578366445916	0.0000168164015911633	(0.00398,0.00521]	453
Leptinotarsa_decemlineata	0.00613466487344331	0.364044943820225	0.0000267581288810044	(0.00521,0.00717]	445
Leptinotarsa_decemlineata	0.0085315731914989	0.380846325167038	0.0000384448048882649	(0.00717,0.00993]	449
Leptinotarsa_decemlineata	0.0122233352953425	0.337777777777778	0.0000689120164548851	(0.00993,0.0152]	450
Leptinotarsa_decemlineata	0.019574175283265	0.294642857142857	0.00013196592352865	(0.0152,0.0248]	448
Leptinotarsa_decemlineata	0.0359134599587809	0.413870246085011	0.000366191019499129	(0.0248,0.0514]	447
Leptinotarsa_decemlineata	0.0828224973642156	0.505567928730512	0.00110060879346583	(0.0514,0.129]	449
Leptinotarsa_decemlineata	0.269197505541828	0.739420935412027	0.00498011232042946	(0.129,0.497]	449
Anoplophora_glabripennis	0.0000915506955155224	0.401459854014599	0.00000326104625366387	[3.25e-06,0.000196]	274
Anoplophora_glabripennis	0.000340893283970168	0.395604395604396	0.00000576115338609461	(0.000196,0.000514]	273
Anoplophora_glabripennis	0.000697220977833964	0.388278388278388	0.00000621232044656503	(0.000514,0.000875]	273
Anoplophora_glabripennis	0.00110722418113213	0.43956043956044	0.00000816611207339478	(0.000875,0.00135]	273
Anoplophora_glabripennis	0.00163937797801085	0.357664233576642	0.0000100794050007234	(0.00135,0.00193]	274
Anoplophora_glabripennis	0.00224569906513783	0.393382352941176	0.0000115913598761891	(0.00193,0.0026]	272
Anoplophora_glabripennis	0.00302621207506663	0.413919413919414	0.0000169778134871299	(0.0026,0.00353]	273
Anoplophora_glabripennis	0.0040381686877337	0.315018315018315	0.0000185306101493831	(0.00353,0.00459]	273
Anoplophora_glabripennis	0.00524317147936943	0.346570397111913	0.0000215556899720584	(0.00459,0.00581]	277
Anoplophora_glabripennis	0.00672776245044373	0.375912408759124	0.0000318655211343064	(0.00581,0.00763]	274
Anoplophora_glabripennis	0.00868870446659133	0.40590405904059	0.0000382660896766867	(0.00763,0.0098]	271
Anoplophora_glabripennis	0.0113229649196894	0.381818181818182	0.0000566739602737447	(0.0098,0.0128]	275
Anoplophora_glabripennis	0.0147437434066515	0.380073800738007	0.0000682127459942343	(0.0128,0.0168]	271
Anoplophora_glabripennis	0.0193065554996801	0.390681003584229	0.0000921085887245534	(0.0168,0.0222]	279
Anoplophora_glabripennis	0.0262704568630647	0.362264150943396	0.000141950000563776	(0.0222,0.0304]	265
Anoplophora_glabripennis	0.0360124182061599	0.406593406593407	0.000220900275043484	(0.0304,0.0429]	273
Anoplophora_glabripennis	0.054411988378985	0.452961672473868	0.000443552451522974	(0.0429,0.0667]	287
Anoplophora_glabripennis	0.0859256050721528	0.548262548262548	0.000694747974127288	(0.0667,0.111]	259
